audio_path,grammar,vocabulary,pronunciation,fluency,content,final,absolute_path,exists,subfolder,text
audio/HUST311023JNFX167/HUST3110230055-3.ogg,3.5,3.0,3.0,3.5,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD16_1/audio/HUST311023JNFX167/HUST3110230055-3.mp3,True,CD16_1, Information on the internet is reliable. I agree with that. Every information in the world can be found on the internet. I think you should still Google. I agree with that. I agree with that. I agree with that. I agree with that. I agree with that. I agree with that. I agree with that. I agree with that.
audio/HUST31023LZFS167/HUST0310230037-3.ogg,4.5,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS167/HUST0310230037-3.mp3,True,CD15_1," Today I have an important unit test. When the students sing the music, we feel that the students will be relaxed. The third benefit of the art gallery is the appearance of the students. I would like to open the topic. I will say my idea. I think education is very important because it helps the students to feel comfortable and relaxed. When the students learn math, I encourage some people to go to the art gallery. I would like to share my story with you. I think the art gallery is more popular in the US."
audio/HUST111223NEPL167/HUST1112230225-2.ogg,3.0,3.0,3.5,3.0,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD14_3/audio/HUST111223NEPL167/HUST1112230225-2.mp3,True,CD14_3, in my situation is that I am preparing presentation on new product yeah there are three opinion that I considering that I'm considering check out PowerPoint slide or poster and a video in in my opinion I think PowerPoint slide is your best choice because it's easier you you you you .
audio/HUST4523I2KC177/HUST0405230015-2.ogg,5.0,5.0,5.0,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD9_1/audio/HUST4523I2KC177/HUST0405230015-2.mp3,True,CD9_1," Hello, In order to the update in list center, I recommend 3 million as television internet in zero. My option is to support internet because internet is popular in life. You have to look into everything on internet. So, the internet you can... A lot of people spend a lot of time on watching TV. A lot of people feel boring in the program on TV. And, my country is not popular in my life. If you want to subscribe to my channel, I recommend you to subscribe to my channel. Because the language is like me. I don't use it all."
audio/HUST31023LZFS167/HUST0310230030-1.ogg,5.0,5.0,5.0,5.0,4.0,5.0,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS167/HUST0310230030-1.mp3,True,CD15_1," I am going to show you how to use the app. I am going to show you how to use the app. I am going to show you how to use the app. I am going to show you how to use the app. I am going to show you how to use the app. I am going to show you how to use the app. I am going to show you how to use the app. I am going to show you how to use the app. From my point of view, I totally agree with that opinion. Because of some provisions. The first thing is that I think it is not important for the user to use the app. I think it is important for the user to use the app. I think it is important for the user to use the app. I think it is important for the user to use the app. My favorite restaurant is a traditional restaurant. Because I find many places that I like in this restaurant. The type of food that is served in a traditional restaurant is pork and chicken. I like all of them. They become my habitus from Iguanyang to now. I like that food. There are many reasons to me eating in a restaurant. The first is clean and the server is friendly. The second is sometimes to connect my family members. I think going to the restaurant is the best choice. About the game. I enjoy playing the game very much. Yes, I do. I like to enjoy playing the game very much. I like to enjoy playing the game very much."
audio/HUST24223PUF8166/HUST2402230138-1.ogg,5.5,5.5,4.5,5.5,6.0,5.5,/mnt/son_usb/DATA_Vocal/CD7_2/audio/HUST24223PUF8166/HUST2402230138-1.mp3,True,CD7_2," Let's talk about topic 1, celebration. Who is your favorite celebrity in your country? I think my favorite celebrity in your country is Hu Chi Minh. Because he is an important person in my country. Do you like any foreign celebrities? I like any foreign celebrities because they make our country better than before. How do celebrities influence their fans in your country? In my country, celebrities influence their fans cannot hold meetings to show and understand about celebrities influence. Let's talk about topic 2, advertisement. Do you often watch advertisements? I usually watch advertisements when I have every time and next weekend. Is there any advertisement you like? I like the news, the film and the music. Sometimes I like to watch the science program. Where can people see the advertisement in your country? You can see on the bus, on the plane or in other places in my country. Let's move on to topic 3, breakthrough."
audio/HUST111223FIAI177/HUST1112230167-3.ogg,5.5,5.5,6.0,5.5,5.0,5.5,/mnt/son_usb/DATA_Vocal/CD14_2/audio/HUST111223FIAI177/HUST1112230167-3.mp3,True,CD14_2," What makes a good teacher in some opinion? The bad teacher, this from the his, not from the book. Do you agree or disagree with this? Do you think that teacher can be replaced by computer in the future? Yes, I do in the future. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. I think my angry and I feel comfortable and relaxed. Bye. Bye."
audio/HUST6923V6BY167/HUST0609230048-1.ogg,9.5,9.0,9.5,9.5,9.0,9.5,/mnt/son_usb/DATA_Vocal/CD13_1/audio/HUST6923V6BY167/HUST0609230048-1.mp3,True,CD13_1," Okay, do I like dating? Not really, to be honest. I'm married and I have a child now, so I haven't been on a date in a long time, but my last date, I guess, is my husband. So I'll just describe him. I'm now married to the last person I've dated. So how can I describe him? He's very kind, he's friendly, he makes me laugh, he's good looking and he's got a great physique. That helps, I guess. So that's the process I've just described. I would like to, if not, what kind of person would I like to date? I'd like to date someone who makes me laugh, who is kind to me and to others and is a good person. I'd like someone who is healthy and keeps fit. How would I prepare for a date? Well, I guess I would like to look great for my date. Wear something comfortable and think about the person, I guess, what I would like to talk about. But I guess I'll just be myself, not really preparing the date, I'll just be myself and hope for the best. About the radio, okay, so I enjoy listening to the radio. I have the radio on most mornings when I'm getting ready for work or having my breakfast in the morning. It's always on in the background. I'm new to Vietnam so I haven't been listening to Vietnamese radio channels because firstly I don't understand Vietnamese and I don't know if there are any English channels but I come from Spain and in Spain I tend to listen to the English radio stations like Global FM and there's also another radio station called Kiss FM and I like to listen to them. And I tend to mostly listen to the radio when I'm driving to work and my commute to work takes 30 minutes and I think it's a very good way to catch up on the news as I'm driving because the news comes on when I'm driving at the time when I'm driving and also tells me about the radio channel the DJ talks about the traffic on the road so if I know about that then I would avoid those roads or take a different route to work. So yeah that's very beneficial when I'm driving catch up on the news and find out about the traffic and listen to great music."
audio/HUST311023JNFX177/HUST3110230082-3.ogg,5.0,5.0,5.5,5.5,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD16_1/audio/HUST311023JNFX177/HUST3110230082-3.mp3,True,CD16_1," Well, to be honest, people in my country don't live in an apartment because... I think, in my opinion, I think... ...uh, live in an apartment... ...in an apartment... ...um... ...we were... ...well, we all need... ...topic is the puzzle for me... ...so I don't have knowledge... ...uh, to my topic... ...um, I think, living apartment... ...have many... ...have many... ...uh, need of a taste... ...first, uh... ...you... ...you... ...can, uh, go to school list because... ...you go school... ...so... ...if you live in apartment because... ...very proportion... ...I think, uh, live in... ...live in apartment... ...don't have many trees, so... ...environment in here is not good... ...and... ...we will not... ...break ground for two people... ...when I... ...and when I go to child, I live in a house, so... ...I don't like living in apartment... ...that's all... ...uh, because, uh... ...the topic is puzzle... ...for me... ...you can... ...you can... ...uh, put a seat... ...to, uh, to work... ...um... ...and... ...the last... ...the last, um... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last... ...the last..."
audio/HUST305239KVN167/HUST3005230046-2.ogg,7.0,7.0,7.0,7.0,7.0,7.0,/mnt/son_usb/DATA_Vocal/CD10_1/audio/HUST305239KVN167/HUST3005230046-2.mp3,True,CD10_1," There are many ways to update economic news. If I am studying economics and need daily updates on economics news, I think I will use the internet to update the economic news. Firstly, the internet is flexible and I can access the internet with my mobile phone, my smartphone. It will be easy to read newspaper about economics and to hear the podcast, the economic podcast. Next, the internet. Now, in Vietnam, the speed of the internet is faster and the wifi is popular. We can just go outside to the coffee and we can easily use the internet to access the economic news. Besides the economic news now, every newspaper like VNX and ZHII in Vietnam have economic topics. We can easily connect to that newspaper to economic news, to economic topic of that newspaper and read the most newest economic news. The other options like TV or radios are good but it has some advantages like TV. It has a fixed schedule to show the news and you have to wait until the economic news shows and I think it is not flexible. The radios are traditional way to update news but it is just a voice and I don't like that because now economic news is not just the number, it is not just the information but it has also the image, the graph and many many things can be shown by the graph."
audio/HUST30523GBJG166/HUST3005230078-3.ogg,7.5,7.5,7.5,7.0,7.5,7.5,/mnt/son_usb/DATA_Vocal/CD10_2/audio/HUST30523GBJG166/HUST3005230078-3.mp3,True,CD10_2," After 12 years in school, you study everything and you have to get to university. If you choose the right university, you will have anything you want. In university, you have friends, you have the knowledge achieved, social networking, and you can do everything you want. If the parents expect you to do this, I do not know that you will find what kind of hobbies you like in university. But if you ask me, the most memorable about my university time is social networking. I have many friends in university and they are very good people and they bring to me many kinds of experiences. They come from anywhere in my nation. They can come from Kamau, they can come from Da Nang, they can come from Teng Hua, or Maksan, and anyone. So, they have their life experiences, they give me many things, they tell me some stories about their life, and I love their stories. I love everything they give to me. I think now, the universities are not the same as they were in the past. In the past, we didn't have many things like electric city. Now, we have the computer, we have the PC for doing anything we want. And the teachers, they can teach on a big screen with a PowerPoint or Excel. They can teach us when they use it. They do not need to write on the green board or re-chart. In my opinion, the universities in Vietnam need to do very very much to increase their kind of thing doing. They can add some more new knowledge. You know this, the world change everyday. But in school, the knowledge we study is the oldest knowledge. Everything on the books is very old. I can see in many kinds of books, they get the numbers on the past year. Sometimes, they do not change anything. They just keep this year to year to year. If you want to teach students in university, I hope any university in Vietnam can change their book with the new numbers and new knowledge of the world. The world change everyday. And we hope that can do it. I have many things to do when I study university. But not everything. We do not have enough time to do anything. So I love my social networking in my university."
audio/HUST30523GBJG166/HUST3005230091-3.ogg,6.0,6.0,6.0,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD10_2/audio/HUST30523GBJG166/HUST3005230091-3.mp3,True,CD10_2," The most memorable about my universal university time is the first time I came to the university and see the library of Tiananmen State. It's very very big and I think there will be a lot of books in the library. After leaving the university, now I came back to the university and see that they are not the same as they were in the back because some old building had been collapsed and rebuilt. Some new building has been built, schools are now bigger and bigger and more and more people are in the schools. you you you In my opinion, the University of Vietnam should add more and more skills for students, not just make them own time reading a book and make them go outside see and feel the light around them and to connecting with the people. It is good for the deadline and in the future with the skill to talk with people they have a good skill to find a good job and friends with other people that can help them in the future."
audio/HUST30523GBJG167/HUST3005230115-2.ogg,5.5,5.5,5.0,4.5,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD10_2/audio/HUST30523GBJG167/HUST3005230115-2.mp3,True,CD10_2," My office is going to buy some new equipment and I am up to vote for what I like most. I think laptop is the most choice and I choose laptop because of the following reasons. Firstly, I think laptop is convenient and useful. I don't choose a printer and a projector. Firstly, it is uncomfortable. Secondly, it is easy on your phone and thirdly, it is easier on your phone. In sum up, I think laptop is the best choice. I think laptop is the best choice. I think laptop is the best choice."
audio/HUST6923V6BY177/HUST0609230077-2.ogg,6.0,5.5,6.0,5.5,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD13_1/audio/HUST6923V6BY177/hust0609230077-2.mp3,True,CD13_1," My situation is reading is being encouraged in my school. There are three options. I am considering to choose such as text books, picture books and reference books. In my point of view, text books is my bad choice. The text book is my bad choice because of some following reason. The first reason is the text book is Charlie Snow books. And everybody likes Charlie's textbooks. The second reason is when you read the text book. When you read the text book, you can take notes and you will read it after that. For example, when you read the book and you have a new word or every new word or everything you want to take notes. You can highlight it and come to the internet and research what is in contrast. There are several reasons. I don't choose picture books and reference books because the first reason is... In conclusion, after that, I think the text book is my bad choice."
audio/HUST6923DUP4167/HUST0609230341-2.ogg,3.0,3.0,3.0,3.0,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD13_4/audio/HUST6923DUP4167/HUST0609230341-2.mp3,True,CD13_4," My friend who is a musician is having his first song published next month. I want to buy him a gift to celebrate this space called Osekon. There are options for bookish or followers. And a headmate, car, and a notebook. Which do you think is the best choice? Is the Austinian about question follower the best? Because in the following recent, firstly, a bow quest or follower is good and suitable. Besides the conversation, and usually use the. Secondly, a headmate car is because not usually. Allow a notebook because it's unspeakable. In the sun, I would like to book quest or follower in bow. I would like to book quest or follower in bow."
audio/HUST6723KTLX167/HUST0607230139-1.ogg,7.0,6.5,7.0,6.5,6.5,6.5,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX167/HUST0607230139-1.mp3,True,CD11_2," Let's talk about the wedding parties. I have a second wedding party. The wedding party is my sister. I like the wedding. I like most in the wedding party is the funny music and the wedding party is very good and delicious. In my country, the wedding party has many popular food. In Vietnam, the kind of clothes we wear when attending a wedding party can be best outside and something like formal clothes. In the next part, we will talk about the favorite Vietnamese actress. I really like the Vietnamese actress. He is a Denver. He is a good actress in his movie and music video. He is very handsome and very confident. The movie industry in my country is not developed because rap is very trained with my country."
audio/HUST111223FIAI177/HUST1112230172-1.ogg,6.5,6.0,6.0,6.0,6.5,6.0,/mnt/son_usb/DATA_Vocal/CD14_2/audio/HUST111223FIAI177/HUST1112230172-1.mp3,True,CD14_2," Hello, I will talk about the topic friend. The first question, how often do I miss my friend? I miss my friend. At the weekend, I and my friend go to the cinema. We are watching cinema after. The second question, what do I and my friend do together? My answer, I and my friend often go to the cinema. After going to the cinema, we go to the supermarket and buy something. The last question, is it easy for me to make friends with others? I think it's easy to make friends with others because they are very friendly. Next, I will talk about lifestyle. The first question, do I have three minutes a day? Yes, I have three minutes a day. I have three minutes a day because it makes me a fun engineer to work. The second question, what do I do to relax in the evening? In the evening, I often do reading, watch TV and go cooking because it makes me comfortable and relax after working. The third question, do I feel happy with your lifestyle now? Yes, I feel very happy with my lifestyle now because in the evening, I will come home and relax with my family. We are eating together and watching TV and talking about something happened in the life and in the world. The relationship in my family is the closest."
audio/HUST26922WT9V166/HUST2609220022-1.ogg,4.0,5.0,5.0,4.0,5.0,4.5,/mnt/son_usb/DATA_Vocal/CD1/audio/HUST26922WT9V166/HUST2609220022-1.mp3,True,CD1," as you know we have lived in digital world so we had many digital divide all time and I often will follow all day for my work, my blood and communicate with my friends and reading paper digital and get something more, get more information in the world I have also started with my phone service because that might protect my number and my security information I think that number of people in my opinion is a lot in the last 10 years because first of all, in the past, Facebook is not available in Vietnam and it's all English and most Vietnamese people don't know English and they didn't use it regularly however, in that holiday, directly increase of the users showed that Facebook actually cared about Vietnamese people in my opinion, the thing making good mobile phone service is that is mobility smash and now very cheap I have not been using it recently and in the future it's popular no, I have then, that's how"
audio/HUST281123Q63S166/HUST2811230016-3.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S166/HUST2811230016-3.mp3,True,CD17_1," lots goes better that's it with my teacher i talked about That children are telling Do you think this is the first time a daughter reading? protocol They tell like to profit private because something they don't said with people, with us people and to avoid atleast men and sometimes the choice is you can bring it to us for it maybe children maybe children children do let out trouble because they are worried if they talk to a can and what's wrong my dear children telling like is bad habit they tell like every way can affect many people now i answer three question when children telling like more they have bad habit is not good for is our lie sorry"
audio/HUST311023LSQF177/HUST3110230278-3.ogg,8.0,9.0,8.5,8.0,8.5,8.5,/mnt/son_usb/DATA_Vocal/CD16_3/audio/HUST311023LSQF177/HUST3110230278-3.mp3,True,CD16_3," Well, in recent years, university education has become an essential part of writing depends in prison court, including Vietnam. The reason is, first question, what do you think about the university in San Vietnam? The first thing is have more opportunity, just means we can make higher salary and we also enhance communicate skills because we have to speak in front of many people and certainly in the future, I think university education will be changed. The reason is probably because it can have changed some problems. I have no idea for question number two because I don't have more experience. I will move on to question number three. Going to university is not only good to success. I think going to university is not only good to success. However, going to university is also the best way to make people can success because we can go to university, they have more chance and they can make high salary and they don't have to do a night job. You can go to university, they can choose, they're going to insert major they want and it takes more experience. So in my mind, I think I see going to university is also the case to success because the reason I have mentioned."
audio/HUST44237SIU167/HUST0404230286-2.ogg,2.5,2.0,2.5,2.5,2.0,2.5,/mnt/son_usb/DATA_Vocal/CD8_3/audio/HUST44237SIU167/HUST0404230286-2.mp3,True,CD8_3," Good morning, my name is E3. I'm 13 years old. I am an information dictionary engineer. Now I am working in VITEL Now I am going to buy a best for my new house. I will buy a beat for my new house. But I will not buy a dog, a cat or a bird. I don't like to buy a cat or a bird. I will buy a dog or a bird. I will buy a cat or a bird. Sorry, I buy a bird. I will buy a bird or a bird. I will buy a cat or a bird. I will buy a cat or a bird. Thank you for talking to listen. Thank you for talking to listen. I hope you have a nice day. Thank you. Thank you."
audio/HUST4423YBSN167/HUST0404230189-2.ogg,4.5,4.5,4.5,4.5,5.0,4.5,/mnt/son_usb/DATA_Vocal/CD8_2/audio/HUST4423YBSN167/HUST0404230189-2.mp3,True,CD8_2, I think I will going to buy a book for my friends because I think it is bringing some knowledge for my friends and their hobbies is reading book I think the book is very useful for my friends you not only bring for my friends some knowledge is he is can release my friends chest they can reading book when on their free time on their free time and feeling good and feeling good ok so i see machines will like the gif so I hope that my friends will like this book it's in the reason I choose the book for my friends
audio/HUST31023LZFS166/HUST0310230014-1.ogg,7.5,7.5,7.0,7.5,7.0,7.5,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS166/HUST0310230014-1.mp3,True,CD15_1," Hi, I have a full time job so I will start my work at 8.30am on the 5th day of the week. So I will come to work earlier after 30 minutes so I will have time to update the news or searching on the internet for the news. I will follow the word trends on the Google and find the news that find the trending or the trend searching on the Google to find the news update. I often visit some websites often such as Dan Chi, a news internet paper of Vietnam. There are many important things to update the news that keep me up with the trend, give me more information and help me to find some searching for my work as I work in an economic area. So finding the new updates, finding the new company, the new training business will help me a lot to empower my mommy and my wife. I also spend 4-5 hours searching for news on the internet. It is part of my job because I am working in an economic area. So keeping up with the news will help me a lot to have the right investments or finding the new training in the economy system. Thank you for watching. Thank you."
audio/HUST281123Q63S166/HUST2811230003-1.ogg,6.0,6.0,6.0,6.5,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S166/HUST2811230003-1.mp3,True,CD17_1," Well, let's talk about the first about my very best of food For question 1, I wash my soul of 5x10 of it because it is important for question 2 In my opinion, I am a big fan of 4x10 food because it is very different when I eat food and get a heavy amount of food in the world for question 3 The food makes me my biggest fan of food is the kind of food on the plate of food when the food has a suitable cost I really like it and I can buy it at the moment but I love more food all around so second topic about traffic in my town for question 1, yes of course there are much traffic in my town but it is a city in obesity and there are many traffic so I can buy food at the moment I like the food in my town and it is very good The traffic in my town is very good because it is very good but I like the food and I like the food so I can buy food at the moment but I like the food and I like the food because it is very good and I like the food The second topic is the information about traffic in my town and it is very good because it is very good because it is very good and it is very good because it is very good because it is very good The next topic is the information about traffic in my town and it is very good because it is very good because it is very good because it is very good because it is very good because it is very good because it is very good because it is very good because it is very good because it is very good because it is very good"
audio/HUST6923VNQJ166/HUST0609230440-2.ogg,4.0,3.5,4.0,3.5,3.5,3.5,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ166/HUST0609230440-2.mp3,True,CD13_5, I believe it's a choice for me because it is a convenient and useful I'm not sure if it's a choice for me because it is a convenient and useful I'm not sure if it's a choice for me because it is a convenient and useful I'm not sure if it's a choice for me because it is a convenient and useful I'm not sure if it's a choice for me because it is a convenient and useful I'm not sure if it's a choice for me because it is a convenient and useful
audio/HUST6923SVUI177/HUST0609230719-1.ogg,7.0,7.0,6.0,6.0,6.0,6.5,/mnt/son_usb/DATA_Vocal/CD13_7/audio/HUST6923SVUI177/HUST0609230719-1.mp3,True,CD13_7," Yes, there are some interesting questions for me. First, are you good at art? Yes. I feel like that MC and communication or singing the song is one of the best talents for me. My best talent. I'm good at singing. I'm very confident about that. In the past, I used to be a member of the music club and I had a lot of experience to stand in the stage. There are lots of songs and music. If I have a chance to ask the artist, I would like to study the drawing. When I was a kid, I used to have a lot of time to draw. I spent a lot of time to sing and so my drawing is not good. I want to learn more. Do you think art plays an important role in your life? I think it's very important because art makes our life more interesting. When I get some art, I can connect with our friends, especially the friends who love the same art like me. Talk about the pressure and trust. How have you ever had trust that comes from something other than your work or study? Besides work and study, I have a lot of trust, like peer pressure. My friends, I know that each person has a special ability. However, sometimes I feel like my friend is better than me. For example, when I learn English, my friend is a good teacher. However, in education, I'm not a good friend."
audio/HUST6723KTLX167/HUST0607230141-2.ogg,7.0,8.0,7.0,8.0,8.0,7.5,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX167/HUST0607230141-2.mp3,True,CD11_2," I would like to answer the question too. My situation is my foreign friend is planning to visit Vietnam for three days and I have three choices, Da Nang, Ho Chi Minh City and Hanoi. Yes, so from my perspective I think that Hanoi is the best destination for herself because of some following reason. Firstly, Hanoi is well known for some traditional food, traditional dishes like wun cha or pho or something like that. And that's also well known for the overseas friends like Oumamah or yes, we can see that everyone or especially the overseas visitor wants to come to Vietnam and enjoy some special food like this. So I think that is a more important reason why Hanoi is so important to come. And besides that Hanoi has a lot of destinations and a lot of beautiful scenery like west lake or a gueum lake and yes and we have some traditional village and more of it and we also have some well-known entertainment places like Tien Doong Bao Son or just something like that. So this is the best place for her to come to Vietnam and experience. The reason why I don't choose Da Nang and Ho Chi Minh City for the best destination for my foreign friends because firstly Da Nang and Ho Chi Minh City is so far from my home town. So if my friends come to Vietnam I can guide them to to some famous destinations and especially I'm currently living in Hanoi so I don't know much about Da Nang and Ho Chi Minh City. So my final choice is Hanoi. If her history come to Hanoi I can guide her to the interesting noises or special food in Hanoi."
audio/HUST310232R9M177/HUST0310230289-3.ogg,3.0,3.5,3.0,3.5,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD15_3/audio/HUST310232R9M177/HUST0310230289-3.mp3,True,CD15_3," It is the fact that school students play an important role in L.A. nowadays and in recent numbers of people are concerned about school students. I am going to talk about the topic school students should improve their safe study queue. Firstly, it is up, be up, that people can help move in independence. Therefore, it is good for people. Secondly, it is the fact that people can help better time management and it is beneficial to people. Finally, we cannot deny that people can help better academic performance. So, it plays a positive effect on people. Item 3 ideas about are comprehensive. I cannot think up other ideas. To sum up, I strongly believe that school students should improve their safe study skills. I am going to follow up with some. There are self safe study skills taught at school in my country. Yet, such safe study skills become both sorry at school. I cannot think up other ideas. I cannot think up other ideas. I cannot think up other ideas. I cannot think up other ideas. I cannot think up other ideas. I cannot think up other ideas."
audio/HUST281123Q63S177/HUST2811230077-1.ogg,6.0,6.0,6.0,5.0,5.0,5.5,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S177/HUST2811230077-1.mp3,True,CD17_1," Let's talk about my childhood. The first question, what do I remember most about my childhood? In my childhood, I was an injured boy. And I have very, very mild friends. So, my childhood is very beautiful. And the second question, when I was little, what did I enjoy doing? When I was little, I liked playing with my friends. Because my friends are very friendly and it makes us closer. And the third question, do my childhood lessons influence your choice in life? Yes, I think my childhood lessons influence my choice in life. And the next question, let's talk about my health. The first question, do I think I am a healthy person? Why? I think I am not really a healthy person because sometimes I go to bed very, very late. And it is not good for my health. And the second question, what do you think is a bad way to keep fit? I think the bad way to keep fit is to have healthy food. We can eat many vegetables and some meals. And the last question, am I happy with the health care service in my country? Why or why not? I am very happy with health care service in my country because it is very good. It is the last country."
audio/HUST4523GN8K177/HUST0405230177-1.ogg,6.5,6.5,5.5,6.0,6.5,6.0,/mnt/son_usb/DATA_Vocal/CD9_3/audio/HUST4523GN8K177/HUST0405230177-1.mp3,True,CD9_3," Let talk about Internet advertisement. Because I want to find some advertisement that is make me satisfied. The second question. Do I think Internet advertisement are effective? Why or why not? The answer. I think Internet advertisement are very effective. Because it provides many information. For the third question. Have you ever bought something? After watching an Internet advertisement. The answer. I have ever bought a headphone. After watching an Internet advertisement. It is very cheap and good. Now, we move to the second topic. It is about job and occupation. The first question. Do you prefer to work with main or female part? Why? My answer. I prefer to work with the main part. Because the female part usually usually give a bullet for an officer. The second question. Do I prefer an indoor or outdoor job? Why? My answer is I prefer an indoor job. Because it is clean. And have enough air condition. The next question."
audio/HUST6723KTLX167/HUST0607230173-1.ogg,5.0,5.0,5.0,5.0,4.0,5.0,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX167/HUST0607230173-1.mp3,True,CD11_2," Hi everyone, my name is Muyuk Tung and I'm 21 years old. I'm a student of Hanoi University of Science and Technology. I come from a poor Gaussian style in Hainan City. My family have four people, my mother, my father, my younger sister and me. I have a happy family. It is an interesting question and I can say that my favorite website is Facebook because it help me relate after work or study. In my free time, I usually use Facebook website to chat with my friends or study English. I think Facebook website can help me study anymore. For example, I usually listen to music in the website and study anymore. I would like to achieve because I love the environment. I think the most interesting gift you receive is when I was born. I think I like receiving gifts because it happened. I will receive happily for many people. I think this is all I can do talking. I want to talk. I like receiving gifts and I like to do it anymore. Thank you for listening."
audio/HUST4423NA1U166/HUST0404230047-3.ogg,6.0,5.0,5.5,5.5,5.5,5.5,/mnt/son_usb/DATA_Vocal/CD8_1/audio/HUST4423NA1U166/HUST0404230047-3.mp3,True,CD8_1," My topic is game are useful in the classroom. First and foremost, I would say that game are useful in the classroom is to fun. Because I feel happy and I feel relaxed. Secondly, is a tool about classroom game is to create activities. Because it is useful and comfortable. Another important reason is that classroom game is also interaction. Because I think it is necessary and convenient. In short, I strongly agree that classroom game is I have mentioned. However, classroom game have some disadvantage. The biggest disadvantage of using game in the classroom is students join. It is not good for the exam. I think it is useful in the classroom. I think game is a face of the lesson. But I think game should be used in the lesson. When? I think game should be used in the lesson. If I have a student feel happy and funny."
audio/HUST6723KTLX167/HUST0607230168-2.ogg,4.5,4.5,4.5,4.0,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX167/HUST0607230168-2.mp3,True,CD11_2," My story is that my girlfriend has occurred to take part in a charity event to help mountainous children. I consider the option to give an amount of money to some old clothes or some notebooks and pencils. I suppose I would choose some old clothes as the most suitable choice because of the following reasons. Firstly, old clothes are useful. First of all, I and my family have many old clothes and we don't know where it's used and now we can give it to my girlfriend. Secondly, it is convenient to move and I think it's useful for mountain children because outside it's very cool. Second, children don't have clothes to wear. There are several reasons why I don't choose all the options. I don't think the amount of money is good because I am a student and I don't have many money. I also have some notebooks and pencils. When I use this, I can give it to them and notebooks and pencils. I need to pay for the amount of money to buy them to give my girlfriend and I don't have many money. I will sum up. If I was this situation, I will choose some of the closer EpiCop's suitable reasons."
audio/HUST6723H9GJ167/HUST0607230050-2.ogg,6.0,6.0,6.0,5.0,5.0,5.5,/mnt/son_usb/DATA_Vocal/CD11_1/audio/HUST6723H9GJ167/HUST0607230050-2.mp3,True,CD11_1," My situation is my sister's classmates speak ears of her on Facebook, three options, the subject is the best, dating, voting her Facebook account, telling her teacher or having a talk with true friends, which one do I think is the best choice? In my opinion, telling her teacher is the best option because of the following reasons. Firstly, telling her teacher is good and suitable, besides it is convenient and useful. There are several reasons why I don't choose other options. Firstly, they are not useful. Moreover, they are inconvenient. Finally, they are uncomfortable. Firstly, they are uncomfortable. To sum up, I was in that situation, I was choose telling her teacher due to the opposite reasons. To sum up, I was in that situation, I was choose telling her teacher due to the opposite reasons. Again, my situation is my sister's classmates speak ears of her on Facebook, three options, the subject is the best, dating, voting her Facebook account, telling her teacher or having"
audio/HUST311023PTXC177/HUST3110230190-2.ogg,6.0,6.0,5.5,5.5,5.5,5.5,/mnt/son_usb/DATA_Vocal/CD16_2/audio/HUST311023PTXC177/HUST3110230190-2.mp3,True,CD16_2," I think you are going to buy a gift for a friend who is going to do military service. I think I choose a book because I think the military service needs to update the canonical list. The book is the best for the friend when a friend sees or hears the read book and updates information and colonics in the book. I think when a friend works for the military service, he or she can read books anywhere, anytime. Because you can bring a book everyday and you can have to press a bell and you can do your phone and convenience. I think I choose a book and I think a game console does not help for the military service because a game console does not save time. I think I choose a book and a diary. I think I choose a book and it is a bad choice. I think I choose a book and I think a game console does not save time."
